plot,Rep,Row,Column,taxa,Anthesis,Silking,Silking.sp,Anthesis.sp,Silking.sp.sp
1816,1,30,4,FBLA,71,72,73.1867897010446,71.4181218392766,73.1869215750235
1817,1,30,5,LH186,77,76,75.1854449913894,74.4196899594463,75.1855598598686
1818,1,30,6,B97,77,76,75.1842746521884,74.4213379426297,75.1843691837722
1819,1,30,7,NY_159_(Neveh_Yaar),76,77,75.6833127725132,73.9230753400145,75.6833825931754
1820,1,30,8,G3_T5a,58,57,65.6825151673788,64.9248880713339,65.6825566388387
1821,1,30,9,B97,76,77,75.6817842281983,73.9267467973979,75.681795657646
1822,1,30,10,B97,76,77,75.6810551416808,73.9286377989709,75.6810359481223
1823,1,30,11,H95,72,77,75.6802675061474,71.9305518917026,75.6802180689351
1824,1,30,12,PHT69,69,72,73.1793171371818,70.4324692412701,73.1792397447753
1825,1,30,13,Mo23W,86,86,80.1780829225431,78.9343639807932,80.1779821553194
1826,1,30,14,904,66,67,70.6764317480383,68.9362030076759,70.6763147733884
1827,1,30,15,Oh33,77,81,77.6742800223429,74.4379628258718,77.674155504986
1828,1,30,16,A556,68,69,71.6716135709927,69.939634252098,71.6714901443014
1829,1,30,17,R113,71,73,73.668463723064,71.4412167115024,73.6683490506373
1830,1,30,18,2FADB,71,71,72.6648927535872,71.4427146204481,72.6647929196813
1831,1,30,19,CO257,73,78,76.1609589273277,72.4441257063949,76.1608786942465
1832,1,30,20,B97,71,77,75.6567159520751,71.4454445501004,75.6566589799811
1833,1,30,21,LH165,68,68,71.1522079893301,69.9466654279101,71.1521772239603
1834,1,30,22,CO158,65,64,69.1474863281354,68.4477893296413,69.1474839208399
1835,1,30,23,A634,69,71,72.6426240166691,70.4488326361379,72.6426509186952
1836,1,30,24,U267Y,81,93,83.6377169021649,76.4498228286416,83.6377723872439
1837,1,30,25,W817G,73,77,75.6328821335344,72.4507982778212,75.6329633501737
1838,1,30,26,LH150,79,81,77.6281700496906,75.4517851813419,77.6282735266647
1839,1,30,27,NC358,80,81,77.6235741669322,75.9527973595889,77.6236970622978
1840,1,30,28,B97,72,77,75.6190566341561,71.9538306263303,75.619197222152
2001,2,31,1,W182B,65,65,69.6580753720211,68.3850162585156,69.6582036915229
2002,2,31,2,W819G,77,77,75.6573032518736,74.3875771937158,75.6574270215751
2003,2,31,3,ND230,61,61,67.6564611435487,66.3901346759996,67.6565820605367
2004,2,31,4,B97,72,77,75.6556038292714,71.8927077268067,75.6557224433703
2005,2,31,5,LH252,79,86,80.1548670822014,75.3953376656016,80.1549809187544
2006,2,31,6,Mo47,76,76,75.1543692850646,73.8980593220319,75.1544731775512
2007,2,31,7,S8326,76,82,78.15418545956,73.9008931724293,78.1542724588678
2008,2,31,8,CH701-30,73,76,75.1542923048737,72.403829531493,75.1543558936632
2009,2,31,9,OQ601,72,77,75.6545918951529,71.9068366816125,75.6546276470896
2010,2,31,10,K47,77,81,77.6549782175289,74.4098863787777,77.654983795409
2011,2,31,11,A374,69,71,72.655335182491,70.4129514688415,72.6553104604478
2012,2,31,12,A649,66,66,70.155517529882,68.9160019041863,70.1554651611888
2013,2,31,13,LH127,64,64,69.1553840166613,67.9190084765034,69.1553093457229
2014,2,31,14,NY_159_(Neveh_Yaar),73,78,76.154819991909,72.4219457793953,76.1547305112622
2015,2,31,15,J47,76,79,76.6537661600553,73.9248007934707,76.653670302948
2016,2,31,16,W812G,77,78,76.1522331455751,74.427576233672,76.152138758465
2017,2,31,17,Fe,73,77,75.6502727517547,72.430279703152,75.6501862576362
2018,2,31,18,B97,71,76,75.1479626735945,71.4329205992357,75.1478885738634
2019,2,31,19,NKNP901,71,71,72.6453640624734,71.4354997297183,72.6453054388444
2020,2,31,20,A71,68,71,72.6425243869258,69.9380121904903,72.6424832903345
2021,2,31,21,PHK93,80,83,78.6394673374541,75.9404457690206,78.6394454183549
2022,2,31,22,MS24A,65,67,70.6362166915316,68.4427909389407,70.6362152799618
2023,2,31,23,Eng-Li_Chih,68,68,71.1328105316057,69.9450486052219,71.1328304467193
2024,2,31,24,H122w,76,78,76.1293218993632,73.9472350299984,76.129362728791
2025,2,31,25,MS225,69,76,75.1258634029534,70.4493841131728,75.1259226757501
2026,2,31,26,B97,72,77,75.6224984220046,71.9515228670331,75.6225727265644
2027,2,31,27,DE4,72,76,75.1192450792536,71.9536700254636,75.1193310711154
2028,2,31,28,AM0776,68,71,72.6160824339179,69.9558290773992,72.6161776028238
2029,2,32,1,K201,81,81,77.6282729325599,76.3596824889397,77.62834578238
2030,2,32,2,LH189Ht,73,76,75.127992113041,72.3631441459862,75.1280742602045
2031,2,32,3,AQA3,67,68,71.1276527455774,69.3665995962779,71.1277451915591
2032,2,32,4,PHW80,71,72,73.127309607533,71.370065485905,73.1274120690016
2033,2,32,5,NC236,81,83,78.6271040528819,76.3735822127874,78.6272130898777
2034,2,32,6,SD102,72,76,75.1271738599291,71.8771888472274,75.127282973939
2035,2,32,7,B107,72,77,75.6276294467819,71.880916325268,75.6277297039642
2036,2,32,8,PHHH9,77,79,76.6284687470287,74.3847620559918,76.6285512810089
2037,2,32,9,H84,73,79,76.6295977602305,72.3886968503637,76.6296557923539
2038,2,32,10,Ia453,66,72,73.1308732165995,68.8926827811431,73.1309029707549
2039,2,32,11,HP301,76,81,77.6321303541636,73.8966798793194,77.6321314365511
2040,2,32,12,CO192,67,68,71.1332028406541,69.4006545027722,71.1331782058962
2041,2,32,13,Os420,71,76,75.1339479734908,71.4045791058028,75.1339033975708
2042,2,32,14,CM7,62,62,68.1342779021975,66.9084364979768,68.1342207969879
2043,2,32,15,MS142,67,63,68.6341605281361,69.4122217378909,68.6340986929519
2044,2,32,16,ND262,62,60,67.1336286519429,66.9159441164082,67.1335688154986
2045,2,32,17,N217,77,77,75.6327476789166,74.4196152347836,75.6326948105625
2046,2,32,18,H49,73,76,75.1316014537529,72.4232466279245,75.1315583956271
2047,2,32,19,K64,80,81,77.630249118695,75.9268415996679,77.6302172346497
2048,2,32,20,LH51,77,77,75.6287314167842,74.4303970609919,75.6287110672009
2049,2,32,21,B97,72,77,75.6270607357555,71.9338991437719,75.6270519940474
2050,2,32,22,CO255,62,65,69.6252423958683,66.9373322563675,69.625245297959
2051,2,32,23,B7,77,81,77.623282601692,74.4406833454259,77.623297285583
2052,2,32,24,CQ702RC,71,77,75.6212212432543,71.4439543629166,75.6212472563997
2053,2,32,25,CI_21E,80,81,77.6191406037409,75.9471664537066,77.6191760085079
2054,2,32,26,A322,66,67,70.6171055064959,68.9503432382468,70.6171473114173
2055,2,32,27,B97,71,77,75.6151592162762,71.453507717002,75.6152038916872
2056,2,32,28,B97,73,76,75.1133012343409,72.4566715148918,75.1133457268244
2057,2,33,1,Il778d,71,76,75.101696798431,71.3376334956899,75.101713172329
2058,2,33,2,NC326,77,79,76.6017913958082,74.3418277014336,76.6018309667669
2059,2,33,3,DE3,76,77,75.6018670515737,73.846018772195,75.6019295972441
2060,2,33,4,ND247,66,68,71.1019773195303,68.8502208977723,71.1020612328999
2061,2,33,5,CS608,71,72,73.1022460054575,71.3544661174194,73.1023468327103
2062,2,33,6,CML_154Q,86,86,80.1028067318562,78.8587902093139,80.1029170071539
2063,2,33,7,PHJ31,81,89,81.6037858633859,76.363228549967,81.60389532269
2064,2,33,8,R30,77,83,78.6051951235806,74.3677848004764,78.6052932706543
2065,2,33,9,W802G,66,68,71.1069474619669,68.8724359134679,71.1070257655727
2066,2,33,10,B97,76,81,77.6088759397899,73.8771419141583,77.6089295404687
2067,2,33,11,4F-234_BX_4,76,77,75.6107862284091,73.8818591112761,75.6108145127682
2068,2,33,12,Mo39,81,81,77.6125135688557,76.3865581534119,77.6125194981433
2069,2,33,13,78551S,72,73,73.6139301780978,71.8912180766964,73.6139194543138
2070,2,33,14,LH181,72,77,75.6149753990249,71.8958288334641,75.6149549516518
2071,2,33,15,52220,77,78,76.1156416225273,74.4003898960879,76.1156183398896
2072,2,33,16,Ky226,79,82,78.1159797165772,75.4049112531998,78.115959029317
2073,2,33,17,B97,71,77,75.6160618107181,71.4094040672573,75.6160471551251
2074,2,33,18,A659,69,73,73.6159694833993,70.4138789561397,73.6159620577417
2075,2,33,19,DE1,77,79,76.6157553193329,74.4183398305975,76.6157548001628
2076,2,33,20,DK3IIH6,68,71,72.6154532438774,69.922785149932,72.6154582670596
2077,2,33,21,B97,71,77,75.6150750405589,71.4272035799977,75.6150838282975
2078,2,33,22,Yong_28,77,78,76.1146181762163,74.4315781933904,76.1146289788394
2079,2,33,23,B97,71,78,76.114061127091,71.4358853559787,76.1140728468123
2080,2,33,24,ND246,61,63,68.6134053390517,66.4401131617382,68.6134170806705
2081,2,33,25,H124w,76,79,76.6126869408275,73.9442670536303,76.6126972889849
2082,2,33,26,MS72,67,72,73.1119650949277,69.4483667069788,73.1119716631691
2083,2,33,27,N28Ht,77,77,75.6113082147218,74.4524405153504,75.6113075029152
2084,2,33,28,N199,77,79,76.61073510735,74.4565068560388,76.6107237409019
2085,2,34,1,PHGG7,64,65,69.5785050774473,67.8189073811898,69.5784638297946
2086,2,34,2,CG10,65,64,69.0788333464352,68.3236531267053,69.0788292950624
2087,2,34,3,PHW86,67,71,72.5792113211326,69.3284104939349,72.5792426535094
2088,2,34,4,LH202,71,73,73.5796940518649,71.3331925091658,73.579757420704
2089,2,34,5,R227,77,86,80.0803723450239,74.3380171747043,80.0804620857004
2090,2,34,6,IBC2,71,76,75.0813520978619,71.342908812108,75.0814599441388
2091,2,34,7,6M502A,76,81,77.5827459922845,73.8478975337726,77.5828609990197
2092,2,34,8,B97,76,79,76.5845691373294,73.8529904658117,76.5846799878598
2093,2,34,9,B97,76,77,75.5867482347478,73.8581739898018,75.5868453222287
2094,2,34,10,PHP02,67,69,71.5891148562657,69.3634142820067,71.5891924962038
2095,2,34,11,ND167,63,63,68.5914706872915,67.3686727629428,68.5915278214786
2096,2,34,12,LH222,71,72,73.093664865335,71.3739271960679,73.0937039947223
2097,2,34,13,N218,76,79,76.5955880429975,73.8791630086632,76.5956142709445
2098,2,34,14,ICI_893,77,79,76.597198077934,74.3843737399952,76.5972175434455
2099,2,34,15,Lp215D,69,73,73.5985037321065,70.3895595543507,73.5985223096522
2100,2,34,16,CI_28A,76,80,77.0995688746233,73.8947279203704,77.0995907309635
2101,2,34,17,LH212Ht,76,77,75.6004700465162,73.8998882690803,75.6004971771601
2102,2,34,18,C103,73,78,76.1012866134832,72.4050505113289,76.1013186556027
2103,2,34,19,DK78002A,73,76,75.10206762523,72.4102197085222,75.1021025655502
2104,2,34,20,DK78010,72,76,75.1028448754575,71.9153966989086,75.1028794962693
2105,2,34,21,NC338,85,85,79.6036356511135,78.4205741322123,79.603666036239
2106,2,34,22,NC318,79,81,77.6044346384225,75.4257357759412,77.6044568511657
2107,2,34,23,YING-55,66,71,72.6051945653393,68.9308503955117,72.6052058727552
2108,2,34,24,MS67,77,79,76.6058803528731,74.4358952500702,76.6058790658341
2109,2,34,25,PHVJ4,64,64,69.106483994832,67.9408628306057,69.1064689611451
2110,2,34,26,Tx303,85,91,82.6070555657941,78.4457691921369,82.6070249080214
2111,2,34,27,W23,71,73,73.6076810932097,71.4506464263819,73.6076314470104
2112,2,34,28,LH82,69,71,72.6083918555118,70.4555167475587,72.6083197356463
2113,2,35,1,PHP85,73,77,75.5589422827062,72.3036218459787,75.5588419712697
2114,2,35,2,R71,73,77,75.5593438451353,72.3087278860535,75.5592945599368
2115,2,35,3,PHT10,77,78,76.0598747816034,74.3138678285345,76.059873115687
2116,2,35,4,NK907,64,65,69.5605948246346,67.8190554002403,69.5606356505143
2117,2,35,5,C42,59,62,68.0615633776372,65.3242955243547,68.0616397040743
2118,2,35,6,A96,64,64,69.0628502711116,67.8295987048967,69.0629530362202
2119,2,35,7,2369,76,77,75.5645342085316,73.8349834663556,75.564652161324
2120,2,35,8,F115,69,73,73.5666233193953,70.3404568427921,73.5667448885623
2121,2,35,9,PHR61,76,77,75.5690581042639,73.8460140171253,75.5691731639842
2122,2,35,10,PHB09,72,76,75.0716845360809,71.8516310749951,75.0717867687514
2123,2,35,11,Chi-tan_120,71,,,71.3572790517143,
2124,2,35,12,B97,76,79,76.5768323390004,73.8629425555678,76.5769069606451
2125,2,35,13,Mt42,63,64,69.0791287427782,67.3686106977348,69.079194372819
2126,2,35,14,W818G,82,83,78.5811720837487,76.874275169862,78.5812338195568
2127,2,35,15,CO257,76,79,76.5829756359105,73.8799328176448,76.5830383220487
2128,2,35,16,Va17,73,86,80.0846086558972,72.385587092589,80.0846753679849
2129,2,35,17,Mo15W,77,81,77.5861533072313,74.3912469863523,77.5862248095149
2130,2,35,18,WIL900,76,77,75.5876948815105,73.8969250766123,75.5877693741851
2131,2,35,19,PHT22,76,77,75.5892895918214,73.90263140727,75.5893633556431
2132,2,35,20,AusTRCF_306238,77,79,76.5909776819701,74.408372849493,76.5910454820635
2133,2,35,21,DE811,77,79,76.5927877739037,74.4141482527696,76.5928433089104
2134,2,35,22,PHEM7,63,62,68.0947155274675,67.4199439641632,68.0947523749201
2135,2,35,23,Hi26,81,85,79.5966897321952,76.4257230859608,79.5967032066179
2136,2,35,24,LH175,67,67,70.5986418962109,69.431453562919,70.5986291614322
2137,2,35,25,B97,77,78,76.1005243137765,74.4371157168479,76.1004840781305
2138,2,35,26,B97,73,76,75.1023718156641,72.4427199614475,75.1023024723733
2139,2,35,27,B10,79,83,78.6042741621209,75.4482980389068,78.6041725549849
2140,2,35,28,B101,80,84,79.1062649463359,75.9538726611461,79.10612772183
2141,2,36,1,B97,72,78,76.0433044559844,71.7919478784704,76.0431432805242
2142,2,36,2,B97,76,79,76.5436072804394,73.797216942073,76.5435103281899
2143,2,36,3,PHP60,86,87,80.5441008972804,78.802539048595,80.5440636302424
2144,2,36,4,Oh40B,76,81,77.5448511939094,73.8079304512811,77.5448672079905
2145,2,36,5,PHR58,76,78,76.0459090308357,73.8133929885748,76.0459701248784
2146,2,36,6,LH60,77,78,76.0473235188066,74.318930370722,76.0474197246702
2147,2,36,7,PHN82,71,77,75.5491406130816,71.3245509527156,75.5492603251487
2148,2,36,8,SD42,71,76,75.0513535489072,71.330258368156,75.0514850591232
2149,2,36,9,Oh7B,79,83,78.5539041416356,75.3360503231086,78.5540371086387
2150,2,36,10,A508,64,64,69.0566532184236,67.8419093713687,69.0567808326533
2151,2,36,11,R225,79,81,77.5594386789565,75.3478140660413,77.5595583125742
2152,2,36,12,Pa762,76,78,76.0621499430652,73.8537538984596,76.062261924985
2153,2,36,13,L_127,66,68,71.0647052245863,68.8597183659412,71.0648121168359
2154,2,36,14,K148,77,84,79.0670593437924,74.3656910267715,79.0671649815028
2155,2,36,15,U_123,63,62,68.0692167306125,67.3716613659761,68.0693249236267
2156,2,36,16,B97,73,77,75.5712415729077,72.3776284521202,75.5713545346034
2157,2,36,17,4N506,76,77,75.5732250647142,73.8836040610952,75.5733425925739
2158,2,36,18,CM105,64,66,70.0752727178107,67.889609382694,70.0753917176933
2159,2,36,19,Pa392,69,71,72.5774648062322,70.3956664612339,72.5775798450553
2160,2,36,20,LH208,76,78,76.0798659623777,73.9017951408578,76.079969647834
2161,2,36,21,2FACC,71,72,73.0825240669397,71.4080052926771,73.0826075563325
2162,2,36,22,MS116,67,77,75.5854408998009,69.4142890618005,75.5854951075205
2163,2,36,23,B109,76,77,75.5885246778305,73.9206046436043,75.5885426903403
2164,2,36,24,A155,65,67,70.5916744798449,68.4269085814838,70.5916519309877
2165,2,36,25,B97,72,76,75.0948004303075,71.9331636405097,75.0947354183596
2166,2,36,26,Sg_18,72,78,76.0979095454896,71.9393685591251,76.0978004494466
2167,2,36,27,DKMBZA,73,76,75.1010761658952,72.4455487569522,75.1009201256765
2168,2,36,28,PHR55,77,77,75.604324609979,74.4517243455508,75.6041186987733
2169,2,37,1,B97,73,79,76.5318346015679,72.2840510235342,76.5316107748856
2170,2,37,2,4722,84,86,80.0318710497951,77.7892993373048,80.0317237026207
2171,2,37,3,PHR03,79,81,77.5321258900348,75.2946094295466,77.5320500376281
2172,2,37,4,L_155,69,71,72.5326719420834,70.3000010113786,72.5326606357366
2173,2,37,5,NQ508,73,77,75.5335775208509,72.3054839064264,75.5336216593211
2174,2,37,6,Mo13,89,98,86.0348938324438,80.3110645696584,86.0349825042629
2175,2,37,7,PHT73,61,63,68.5366473708387,66.3167465460522,68.5367684257831
2176,2,37,8,K4,86,89,81.5388152491213,78.8225292732235,81.5389567066184
2177,2,37,9,Va59,73,83,78.5413293741486,72.3284076719909,78.541480717773
2178,2,37,10,PHN73,71,73,73.5440593668001,71.3343655648982,73.5442133081011
2179,2,37,11,PHJ89,69,71,72.5468599931592,70.3403840516159,72.5470129524474
2180,2,37,12,M162W,91,91,82.5496364699491,81.3464530471663,82.5497873886821
2181,2,37,13,GE54,80,86,80.0523139670472,75.8525588662983,80.0524637810983
2182,2,37,14,PHTM9,67,67,70.5548351555742,69.3586751073747,70.5549862549628
2183,2,37,15,N215,77,78,76.057190660047,74.3647837844909,76.057345694867
2184,2,37,16,PHK56,71,78,76.0594334898759,71.3708814968916,76.0595938373608
2185,2,37,17,B97,72,78,76.0616649321996,71.8769862514825,76.0618295266911
2186,2,37,18,N200,79,83,78.5640178577326,75.3831324125586,78.5641824218945
2187,2,37,19,PHW03,69,69,71.5666073641024,70.389358871301,71.5667648069489
2188,2,37,20,B97,77,79,76.5695330343505,74.3957028163656,76.5696738066562
2189,2,37,21,LH215,77,79,76.5728655448452,74.4021871541493,76.5729783159218
2190,2,37,22,PHV07,80,79,76.5766163434936,75.9088113861228,76.5766894213237
2191,2,37,23,PHG80,71,73,73.5806805334604,71.4155306159362,73.5807046651973
2192,2,37,24,F7,60,63,68.5849311659634,65.9222901683115,68.5849001376017
2193,2,37,25,LH200,71,73,73.5892394547357,71.4290330295753,73.5891502352127
2194,2,37,26,6M502,77,78,76.0935716430154,74.435740434599,76.0934222539297
2195,2,37,27,H14,77,86,80.097963076797,74.4424235768345,80.0977510437438
2196,2,37,28,PHN46,77,76,75.1024179267933,74.4490963487272,75.1021410204575
2197,2,38,1,MM501D,77,81,77.5247094903079,74.2800612022523,77.5244215168816
2198,2,38,2,L_135,65,69,71.5243220172965,68.2851254816366,71.5241216584832
2199,2,38,3,PHR36,77,77,75.5241412423192,74.2902458947815,75.5240237967453
2200,2,38,4,Il14H,71,77,75.5242475777148,71.2954453308439,75.5242062987175
2201,2,38,5,B46,79,81,77.524744970567,75.3007489924738,77.5247703141956
2202,2,38,6,LH250,77,78,76.0257068908216,74.3061739190606,76.0257871407391
2203,2,38,7,YE-CHI-HUNG,71,72,73.0271592580224,71.3117256363187,73.027281567311
2204,2,38,8,B97,76,79,76.529070142985,73.8174019854855,76.5292220123457
2205,2,38,9,CI_64,89,83,78.5313590236149,80.323194145005,78.5315295707377
2206,2,38,10,B75,72,78,76.0338975937432,71.8290834316935,76.0340789129842
2207,2,38,11,PHG39,77,76,75.0365484690256,74.3350481844007,75.0367359557829
2208,2,38,12,NC302,79,81,77.5392215970255,75.3410722178262,77.5394128598992
2209,2,38,13,MQ305,67,65,69.541844091291,69.3471353905688,69.5420385217873
2210,2,38,14,N542,72,76,75.0443560168931,71.8532059902076,75.0445544124901
2211,2,38,15,LH198,73,76,75.0467415710687,72.3592637323192,75.0469451226559
2212,2,38,16,H105W,71,76,75.0490442458619,71.3653070781042,75.0492531971131
2213,2,38,17,MBST,73,76,75.0513718216013,72.3713626660352,75.0515840809317
2214,2,38,18,Bei_10_=_North_10,73,76,75.0538778137166,72.3774788534173,75.0540879709913
2215,2,38,19,N527,72,81,77.5567101977206,71.8837111797305,77.5569096516941
2216,2,38,20,PHN18,78,78,76.0600030153621,74.8901130587859,76.0601802643489
2217,2,38,21,B88,79,86,80.0638463723632,75.3967173947484,80.0639879086858
2218,2,38,22,NC250,78,79,76.5682622234142,74.9035297529925,76.5683540748325
2219,2,38,23,INBRED_2-687,76,79,76.5731444246177,73.9105058364837,76.5731751071801
2220,2,38,24,S_56,60,63,68.5783542801611,65.9175847139801,68.5783155454773
2221,2,38,25,PHR62,71,76,75.0837380380479,71.4246947864655,75.0836252161624
2222,2,38,26,Pa468,69,77,75.5892121930781,70.4317968306672,75.5890225705552
2223,2,38,27,LH190,77,78,76.0947486449565,74.4388791675276,76.0944801957701
2224,2,38,28,ND287,63,65,69.6003229876814,67.4459452484509,69.5999743609155
2225,2,39,1,R134,79,82,78.0218590257876,75.279897771804,78.0215062412443
2226,2,39,2,W8555,76,77,75.5208826454909,73.784613967339,75.5206275899187
2227,2,39,3,A344,63,64,69.0200745446444,67.2893716586749,69.0199132878961
2228,2,39,4,NY6371,78,81,77.5195233974281,74.7941962590591,77.5194498554322
2229,2,39,5,B97,77,81,77.5193702238163,74.2991285834846,77.5193748624338
2230,2,39,6,PHR31,73,78,76.0197185847296,72.3041987509639,76.0197892161177
2231,2,39,7,NS501,71,73,73.5206095277647,71.3094194648794,73.5207326806496
2232,2,39,8,OQ603,68,71,72.5220136366487,69.8147910023977,72.5221761902404
2233,2,39,9,PHT69,69,71,72.5238449110815,70.3203033828984,72.5240354268184
2234,2,39,10,PHM81,61,61,67.5259766550272,66.3259349525572,67.5261864354666
2235,2,39,11,MBPM,77,77,75.5282747926245,74.3316592546357,75.528498111742
2236,2,39,12,PHJ40,65,64,69.0306462876912,68.3374511133347,69.0308794698637
2237,2,39,13,W601S,71,79,76.5330181730635,71.3432836807913,76.5332591514105
2238,2,39,14,PHJ33,71,72,73.0353402868051,71.3491260211289,73.0355881127551
2239,2,39,15,PHKE6,67,69,71.5376019867595,69.354961204991,71.5378560114339
2240,2,39,16,PHV57,67,68,71.0398442844394,69.360793215033,71.0401030942568
2241,2,39,17,K41,73,79,76.542173599464,72.3666562174779,76.5424336970939
2242,2,39,18,B97,77,79,76.544745456777,74.3726077823346,76.5450002685009
2243,2,39,19,L_139,71,72,73.047725463882,71.3787145134323,73.0479651101669
2244,2,39,20,38-11,85,89,81.5512703889263,78.3850405291977,81.5514818363057
2245,2,39,21,A258,73,77,75.5554855178447,72.391624748649,75.5556535590768
2246,2,39,22,NC258,81,83,78.5604046601818,76.3984772844063,78.560513482505
2247,2,39,23,WIL901,77,79,76.5659301322353,74.4055576220471,76.5659662846052
2248,2,39,24,K150,71,76,75.0719235261698,71.4128043473391,75.071876774935
2249,2,39,25,LH191,71,72,73.0782190225879,71.4201392343561,73.0780828797203
2250,2,39,26,PHVA9,68,71,72.5846859463538,69.92750532294,72.5844567538147
2251,2,39,27,LH160,63,65,69.5912277439436,67.4348664833601,69.5909038258013
2252,2,39,28,B97,78,78,76.0977894640573,74.9422130296367,76.0973702756352
2253,2,40,1,PHG83,71,75,74.5230900427069,71.2833777505206,74.5226728515273
2254,2,40,2,DKMBNA,67,75,74.5213480532038,69.2875746923736,74.5210378949765
2255,2,40,3,B97,72,76,75.0197278524313,71.7917979281278,75.0195217173215
2256,2,40,4,793,72,74,74.0183270261482,71.7960748471488,74.0182195795795
2257,2,40,5,INBRED_100,85,89,81.5173083179974,78.3004551410402,81.5172903986703
2258,2,40,6,2FADB,71,73,73.5167987337787,71.3049786096171,73.5168581671274
2259,2,40,7,LH1,75,83,78.516862226491,73.3096672700689,78.5169852597185
2260,2,40,8,N28,76,78,76.0174844528973,73.8145277364823,76.0176574851591
2261,2,40,9,B97,75,78,76.0185885096336,73.3195536015983,76.0187994735019
2262,2,40,10,W182BN,67,68,71.0200570301187,69.3247231740798,71.0202962943242
2263,2,40,11,B73Htrhm,75,76,75.0217629520323,73.3300074403193,75.0220235392869
2264,2,40,12,B97,73,75,74.5236103320679,72.3353749703753,74.5238872304243
2265,2,40,13,S8324,68,71,72.5255286610198,69.8407958323564,72.5258183117665
2266,2,40,14,LH39,71,71,72.527487606936,71.3462451513045,72.5277871312169
2267,2,40,15,PHKM5,62,63,68.5294927855411,66.8517134176297,68.529799296681
2268,2,40,16,FR19,71,72,73.0315924962382,71.357211892285,73.0319022838601
2269,2,40,17,PHTE4,67,69,71.5338812360459,69.3627775441166,71.5341888794623
2270,2,40,18,PHW53,75,75,74.5364904150063,73.3684675195488,74.5367880614716
2271,2,40,19,LH169Ht,71,73,73.5395774058109,71.3743495900372,73.5398541750263
2272,2,40,20,LH184,79,81,77.5433005379922,75.3804899665674,77.5435424490979
2273,2,40,21,A305,67,68,71.0477767432253,69.3869303557018,71.0479674657446
2274,2,40,22,B97,75,76,75.0530537567914,73.3936846158695,75.0531761239714
2275,2,40,23,PH5HK,71,72,73.0590471186072,71.4007176902584,73.0590861027806
2276,2,40,24,Va99,73,76,75.0656244695251,72.4079722029383,75.0655681640297
2277,2,40,25,Mo30W,76,91,82.5726150269625,73.9153710967532,82.572455373845
2278,2,40,26,R113,71,73,73.5798558617567,71.4228477016324,73.5795882907829
2279,2,40,27,T141,65,69,71.5872009575678,68.4303484662839,71.5868238738799
2280,2,40,28,F118,78,79,76.5945699454438,74.9378501506963,76.594083275818
2281,2,41,1,LH218,76,78,76.0280925831597,73.7902316858926,76.027612564554
2282,2,41,2,LH194,75,75,74.5254101436817,73.2937418417292,74.5250458494461
2283,2,41,3,CS405,69,71,72.522808069673,70.2972675058974,72.5225573112316
2284,2,41,4,C15,65,65,69.5203931122127,68.3008382931734,69.5202511762744
2285,2,41,5,A321,71,73,73.5183345640248,71.3045067177474,73.5182928214178
2286,2,41,6,A415-1-3_INBRED,77,85,79.5167701567502,74.3083173438012,79.5168168351663
2287,2,41,7,A673,65,72,73.0157806175814,68.3122993165383,73.0159021586406
2288,2,41,8,B97,75,78,76.0153708996889,73.3164656084243,76.0155536042135
2289,2,41,9,INBRED_109,77,79,76.5154850568376,74.3208151525272,76.5157163913572
2290,2,41,10,B52,81,83,78.5160268914735,76.3253293564548,78.5162962908583
2291,2,41,11,29MIBZ2,66,68,71.0168879650017,68.8299810202825,71.0171870719322
2292,2,41,12,NC328,76,77,75.5179804985517,73.8347393807114,75.5183027374588
2293,2,41,13,A73,71,75,74.5192450220567,71.3395777251925,74.5195850613128
2294,2,41,14,B73,76,77,75.5206743803254,73.8444807086922,75.5210271571447
2295,2,41,15,B97,72,78,76.0222941697623,71.8494480632234,76.0226542701056
2296,2,41,16,MS224,76,81,77.524164372752,73.8544982394176,77.5245253784085
2297,2,41,17,LH231,72,73,73.5263609637359,71.859666872093,73.526715161857
2298,2,41,18,L_289,77,78,76.0289752574935,74.3650033801485,76.0293133386977
2299,2,41,19,NKH8431,73,73,73.5321339569068,72.3705683167066,73.5324441897755
2300,2,41,20,ICI_441,76,78,76.0359753989456,73.8764224632668,76.0362433254238
2301,2,41,21,GE129,79,86,80.0406212997076,75.3826080467906,80.0408299924078
2302,2,41,22,B97,75,76,75.0461308467168,73.3891419980321,75.0462622994821
2303,2,41,23,KUNG-70,71,75,74.5524319291568,71.3959946939088,74.5524700373461
2304,2,41,24,R4,75,77,75.5593979699204,73.4031138480019,75.559329660047
2305,2,41,25,B97,71,73,73.5668544736822,71.4104261409417,73.5666706391059
2306,2,41,26,LH93,73,76,75.074622608913,72.4178613030925,75.0743180054537
2307,2,41,27,Ia5125B,66,68,71.0825323739102,68.9253562414141,71.0821052620995
2308,2,41,28,Oh603,75,78,76.0904854815477,73.4328755290895,76.0899359332416
2309,2,42,1,1538,67,68,71.0365285363904,69.3001778787987,71.0359884412309
2310,2,42,2,PHEM9,66,67,70.5327378246567,68.802843270295,70.5323216933769
2311,2,42,3,CO256,72,81,77.5290009886156,71.8055205305617,77.5287071639908
2312,2,42,4,PHV53,79,83,78.5254325858307,75.3082421077177,78.5252567184844
2313,2,42,5,Hy,76,81,77.5221976271892,73.8110597839959,77.5221315842249
2314,2,42,6,FBLL,73,73,73.5194297716805,72.3140180349182,73.5194624182547
